age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,English Learning Method,English Residence,Length of English Residence,Accent
31.0,12.0,"nowy sacz, poland",polish3,polish,1,279,poland,False,academic,usa,10.0,rem
47.0,15.0,"krakow, poland",polish4,polish,1,280,poland,False,academic,usa,14.0,rem
37.0,16.0,"bahia, brazil",portuguese1,portuguese,1,281,brazil,False,academic,usa,1.0,9
21.0,13.0,"novo hamburgo, rio grande do sul, brazil",portuguese10,portuguese,0,282,brazil,False,academic,usa,0.5,9
18.0,10.0,"brasilia, brazil",portuguese2,portuguese,1,283,brazil,False,academic,usa,0.2,9
18.0,15.0,"blumenau, brazil",portuguese3,portuguese,1,284,brazil,False,academic,usa,1.2,9
20.0,15.0,"cabinda, angola",portuguese4,portuguese,0,285,angola,False,academic,usa,1.0,rem
31.0,13.0,"lubango, angola",portuguese5,portuguese,0,286,angola,False,academic,usa,1.0,rem
44.0,15.0,"sao paulo, brazil",portuguese6,portuguese,0,287,brazil,False,academic,usa,0.1,9
40.0,11.0,"vitoria, brazil",portuguese7,portuguese,0,288,brazil,False,naturalistic,,0.0,9
26.0,7.0,"fortaleza, brazil",portuguese8,portuguese,0,289,brazil,False,academic,uk,8.5,9
18.0,14.0,"sao paulo, brazil",portuguese9,portuguese,0,290,brazil,False,academic,usa,2.0,9
34.0,10.0,"sargodha, pakistan",punjabi1,punjabi,0,291,pakistan,False,academic,usa,0.25,rem
26.0,10.0,"hoshiarpur, india",punjabi2,punjabi,0,292,india,False,academic,usa,0.6,10
53.0,15.0,"cochabamba, bolivia",quechua1,quechua,1,293,bolivia,False,academic,usa,8.0,9
32.0,27.0,"huanuco, provincia dos de mayo, peru",quechua2,quechua,1,294,peru,False,naturalistic,usa,5.0,rem
24.0,12.0,"timisoara, romania",romanian1,romanian,0,295,romania,False,academic,usa,1.0,2
62.0,14.0,"bucharest, romania",romanian2,romanian,0,296,romania,False,academic,usa,22.0,2
50.0,32.0,"birtem, romania",romanian3,romanian,0,297,romania,False,naturalistic,usa,18.0,2
35.0,32.0,"bucharest, romania",romanian4,romanian,1,298,romania,False,naturalistic,,0.0,2
37.0,36.0,"nizhni novgorod, russia",russian1,russian,0,299,russia,False,academic,usa,1.0,11
20.0,5.0,"moscow, russia",russian10,russian,1,300,russia,False,academic,uk,0.5,11
54.0,13.0,"ola magadan, russia",russian11,russian,0,301,russia,False,academic,usa,15.0,11
50.0,10.0,"izmail, ukraine",russian2,russian,1,302,ukraine,False,academic,usa,7.0,6
35.0,6.0,"zaporizhzhya, ukraine",russian3,russian,1,303,ukraine,False,academic,usa,7.0,6
68.0,38.0,"moscow, russia",russian4,russian,1,304,russia,False,academic,usa,9.0,11
25.0,15.0,"khabarovsk, russia",russian5,russian,1,305,russia,False,academic,usa,0.3,11
26.0,11.0,"moscow, russia",russian6,russian,1,306,russia,False,academic,usa,3.0,11
54.0,13.0,"kiev, ukraine",russian7,russian,1,307,ukraine,False,academic,usa,23.0,6
66.0,12.0,"moscow, russia",russian8,russian,0,308,russia,False,academic,usa,27.0,11
23.0,7.0,"moscow, russia",russian9,russian,0,309,russia,False,academic,,0.0,11
35.0,11.0,"zofingen, switzerland",sardinian1,sardinian,1,310,switzerland,False,academic,"usa,uk",13.0,rem
21.0,10.0,"ndjamena, chad",sarua1,sarua,0,311,chad,False,academic,usa,0.1,16
41.0,6.0,"satawal island, yap state, federated states of micronesia",satawalese1,satawalese,0,312,federated states of micronesia,False,academic,federatedstatesofmicronesia,41.0,rem
30.0,6.0,"satawal island, yap state, federated states of micronesia",satawalese2,satawalese,1,313,federated states of micronesia,False,academic,federatedstatesofmicronesia,30.0,rem
47.0,47.0,"bosanska krupa, bosnia",serbian1,serbian,1,314,bosnia,False,academic,usa,1.0,12
36.0,15.0,"zrenjanin, serbia, yugoslavia",serbian2,serbian,0,315,yugoslavia,False,academic,usa,0.8,12
77.0,23.0,"fiumedinisi, sicily",sicilian1,sicilian,0,316,sicily,False,naturalistic,usa,54.0,rem
25.0,14.0,"kosice, slovak republic",slovak1,slovak,1,319,slovak republic,False,academic,usa,0.3,rem
23.0,17.0,"piestany, slovak republic",slovak2,slovak,1,320,slovak republic,False,academic,usa,0.6,rem
51.0,16.0,"nitra, slovak republic",slovak3,slovak,1,321,slovak republic,False,academic,usa,20.0,rem
26.0,24.0,"mogadishu, somalia",somali1,somali,1,322,somalia,False,academic,usa,4.0,16
24.0,17.0,"caracas, venezuela",spanish1,spanish,0,323,venezuela,False,academic,usa,0.3,9
48.0,47.0,"san luis de la reina, el salvador",spanish10,spanish,0,324,el salvador,False,academic,usa,10.0,rem
49.0,28.0,"lima, peru",spanish11,spanish,1,325,peru,False,academic,usa,9.0,rem
25.0,8.0,"oviedo, spain",spanish12,spanish,0,326,spain,False,academic,usa,5.0,9
29.0,11.0,"duitama, colombia",spanish13,spanish,1,327,colombia,False,academic,usa,1.2,9
34.0,15.0,"pereira, colombia",spanish14,spanish,1,328,colombia,False,academic,usa,1.0,9
54.0,4.0,"san juan, puerto rico",spanish15,spanish,0,329,puerto rico,False,academic,usa,21.0,rem
44.0,25.0,"buenos aires, argentina",spanish16,spanish,0,330,argentina,False,naturalistic,usa,19.0,9
22.0,9.0,"puebla, mexico",spanish17,spanish,1,331,mexico,False,academic,usa,10.0,9
22.0,17.0,"la paz, bolivia",spanish18,spanish,0,332,bolivia,False,academic,usa,2.0,9
25.0,17.0,"havana, cuba",spanish19,spanish,1,333,cuba,False,academic,usa,5.0,rem
20.0,12.0,"puerto la cruz, venezuela",spanish2,spanish,0,334,venezuela,False,academic,usa,0.5,9
45.0,30.0,"managua, nicaragua",spanish20,spanish,0,335,nicaragua,False,academic,usa,18.0,rem
25.0,18.0,"santiago, chile",spanish21,spanish,0,336,chile,False,naturalistic,,0.0,9
32.0,11.0,"madrid, spain",spanish22,spanish,1,337,spain,False,academic,usa,0.8,9
22.0,7.0,"santiago, chile",spanish23,spanish,0,338,chile,False,academic,usa,0.1,9
27.0,5.0,"mexico city, mexico",spanish24,spanish,0,339,mexico,False,academic,usa,1.8,9
26.0,21.0,"san jose, costa rica",spanish25,spanish,0,340,costa rica,False,academic,usa,5.0,rem
18.0,6.0,"burgos, spain",spanish26,spanish,0,341,spain,False,academic,,0.0,9
34.0,14.0,"zaragoza, spain",spanish27,spanish,0,342,spain,False,academic,ireland,0.1,9
20.0,18.0,"san miguel, el salvador",spanish28,spanish,1,343,el salvador,False,academic,usa,2.0,rem
17.0,16.0,"bogota, colombia",spanish3,spanish,1,344,colombia,False,academic,usa,0.1,9
21.0,17.0,"cabanas, el salvador",spanish4,spanish,1,345,el salvador,False,academic,usa,4.0,rem
52.0,13.0,"bogota, colombia",spanish5,spanish,1,346,colombia,False,naturalistic,usa,17.0,9
20.0,19.0,"lima, peru",spanish6,spanish,0,347,peru,False,academic,usa,1.0,rem
21.0,20.0,"bogota, colombia",spanish7,spanish,1,348,colombia,False,academic,usa,0.4,9
21.0,12.0,"san salvador, el salvador",spanish8,spanish,0,349,el salvador,False,academic,usa,0.5,rem
20.0,17.0,"araure, venezuela",spanish9,spanish,0,350,venezuela,False,academic,"usa,trinidad",0.4,9
56.0,11.0,"solna, sweden",swedish1,swedish,1,351,sweden,False,academic,usa,20.0,15
20.0,10.0,"uppsala, sweden",swedish2,swedish,0,352,sweden,False,academic,,0.0,15
24.0,10.0,"stockholm, sweden",swedish3,swedish,0,353,sweden,False,academic,,0.0,15
22.0,10.0,"lulea, sweden",swedish4,swedish,0,354,sweden,False,academic,,0.0,15
18.0,10.0,"manila, philippines",tagalog1,tagalog,0,359,philippines,False,academic,usa,0.5,rem
21.0,7.0,"urdaneta, luzon, philippines",tagalog2,tagalog,1,360,philippines,False,academic,usa,4.0,rem
19.0,1.0,"honiara, guadalcanal, solomon islands",tagalog3,tagalog,1,361,solomon islands,False,naturalistic,usa,3.0,rem
21.0,7.0,"taishan, guangdong, china",taishan1,taishan,0,362,china,False,academic,usa,10.0,3
36.0,13.0,"ping tung, taiwan",taiwanese1,taiwanese,1,363,taiwan,False,academic,"uk,usa",1.7,3
24.0,17.0,"taipei, taiwan",taiwanese2,taiwanese,1,364,taiwan,False,academic,usa,0.25,3
30.0,13.0,"tainan, taiwan",taiwanese3,taiwanese,1,365,taiwan,False,academic,usa,0.7,3
45.0,21.0,"kao-hsiung, taiwan",taiwanese4,taiwanese,1,366,taiwan,False,naturalistic,usa,34.0,3
39.0,7.0,"colombo, sri lanka",tamil1,tamil,0,367,sri lanka,False,academic,usa,13.0,rem
29.0,10.0,"kargali, tatarstan, russia",tatar1,tatar,1,368,russia,False,academic,usa,8.0,rem
31.0,6.0,"kadapa, india",telugu1,telugu,0,369,india,False,academic,usa,4.0,10
18.0,6.0,"guntur, andhra pradesh, india",telugu2,telugu,0,370,india,False,academic,usa,3.0,10
25.0,10.0,"khon kaen, thailand",thai1,thai,1,371,thailand,False,academic,usa,1.0,3
20.0,10.0,"chiang mai, thailand",thai2,thai,0,372,thailand,False,academic,"newzealand,usa",2.0,3
22.0,4.0,"bangkok, thailand",thai3,thai,0,373,thailand,False,academic,usa,0.25,3
26.0,13.0,"lhasa, tibet",tibetan1,tibetan,1,374,tibet,False,academic,usa,0.5,rem
41.0,35.0,"khamba, tibet",tibetan2,tibetan,1,375,tibet,False,academic,usa,0.1,rem
20.0,7.0,"mysore, india",tibetan3,tibetan,1,376,india,False,academic,usa,0.7,10
25.0,17.0,"adigrat, ethiopia",tigrigna1,tigrigna,1,377,ethiopia,False,academic,usa,5.0,rem
23.0,20.0,"asmara, eritrea",tigrigna2,tigrigna,1,378,eritrea,False,academic,usa,3.0,rem
44.0,7.0,"asmara, eritrea",tigrigna3,tigrigna,0,379,eritrea,False,academic,usa,22.0,rem
27.0,26.0,"bingol, turkey",turkish1,turkish,1,381,turkey,False,academic,usa,0.8,rem
24.0,16.0,"ankara, turkey",turkish2,turkish,0,382,turkey,False,academic,usa,0.2,rem
27.0,12.0,"adana, turkey",turkish3,turkish,0,383,turkey,False,academic,usa,1.2,rem
20.0,14.0,"kayseri, turkey",turkish4,turkish,0,384,turkey,False,academic,usa,0.4,rem
30.0,11.0,"istanbul, turkey",turkish5,turkish,1,385,turkey,False,academic,usa,5.0,rem
19.0,14.0,"istanbul, turkey",turkish6,turkish,0,386,turkey,False,academic,,0.0,rem
19.0,13.0,"izmir, turkey",turkish7,turkish,0,387,turkey,False,academic,,0.0,rem
25.0,12.0,"kumasi, ghana",twi1,twi,1,388,ghana,False,academic,usa,12.0,16
33.0,6.0,"ajumako, ghana",twi2,twi,0,389,ghana,False,academic,usa,2.0,16
22.0,18.0,"karachi, pakistan",urdu1,urdu,0,390,pakistan,False,academic,usa,1.0,rem
48.0,6.0,"sialkot, pakistan",urdu2,urdu,1,391,pakistan,False,academic,usa,10.0,rem
46.0,45.0,"urumqi, xin jiang, china",uyghur1,uyghur,1,392,china,False,academic,usa,1.5,3
39.0,39.0,"samarkand, uzbekistan",uzbek1,uzbek,1,393,uzbekistan,False,academic,usa,1.0,rem
35.0,28.0,"kabul, afghanistan",uzbek2,uzbek,1,394,afghanistan,False,academic,usa,6.0,rem
29.0,12.0,"can tho, vietnam",vietnamese1,vietnamese,0,395,vietnam,False,academic,usa,0.5,3
29.0,25.0,"ho chi minh city, vietnam",vietnamese2,vietnamese,0,396,vietnam,False,academic,usa,2.0,3
28.0,9.0,"vinh long, vietnam",vietnamese3,vietnamese,1,397,vietnam,False,academic,usa,0.8,3
25.0,15.0,"hanoi, vietnam",vietnamese4,vietnamese,1,398,vietnam,False,academic,usa,1.0,3
34.0,31.0,"cam ranh, vietnam",vietnamese5,vietnamese,0,399,vietnam,False,academic,usa,2.0,3
41.0,12.0,"ho chi minh city, vietnam",vietnamese6,vietnamese,0,400,vietnam,False,academic,usa,2.0,3
29.0,18.0,"hue, vietnam",vietnamese7,vietnamese,1,401,vietnam,False,academic,usa,10.0,3
21.0,12.0,"dakar, senegal",wolof1,wolof,0,402,senegal,False,academic,usa,1.5,rem
37.0,11.0,"dakar, senegal",wolof2,wolof,0,403,senegal,False,academic,usa,8.0,rem
60.0,8.0,"st. etienne, france",yiddish1,yiddish,0,404,france,False,academic,"canada,uk",57.0,rem
78.0,6.0,"winnipeg, manitoba, canada",yiddish2,yiddish,1,405,canada,False,academic,"canada,usa",71.0,rem
24.0,14.0,"bulawayo, zimbabwe",zulu1,zulu,1,406,zimbabwe,False,academic,usa,7.0,rem
57.0,0.0,"windsor, ontario, canada",english105,english,0,407,canada,False,naturalistic,canada,57.0,1
39.0,0.0,"los angeles, california, usa",english106,english,1,408,usa,False,naturalistic,usa,39.0,1
30.0,4.0,"mosta, malta",maltese1,maltese,1,409,malta,False,academic,,0.0,rem
18.0,10.0,"maracaibo, zulia, venezuela",spanish29,spanish,0,410,venezuela,False,academic,canada,0.5,9
33.0,9.0,"rishon, israel",hebrew6,hebrew,1,411,israel,False,academic,,0.0,rem
21.0,11.0,"lamentin, martinique",french9,french,0,412,martinique,False,academic,,0.0,rem
22.0,12.0,"bamako, mali",bambara3,bambara,0,413,mali,False,academic,usa,0.25,16
20.0,20.0,"cotonou, benin",yoruba1,yoruba,0,414,benin,False,academic,usa,0.25,16
39.0,33.0,"rumbek, boherat, sudan",dinka1,dinka,0,415,sudan,False,academic,usa,5.5,rem
19.0,0.0,"chicago, illinois, usa",english107,english,0,416,usa,False,naturalistic,usa,19.0,1
25.0,11.0,"chamiancy, vilejka, belarus",belarusan1,belarusan,0,417,belarus,False,academic,,0.0,rem
43.0,4.0,"pretoria, transvaal, south africa",afrikaans3,afrikaans,0,418,south africa,False,naturalistic,usa,20.7,rem
21.0,0.0,"strabane, northern ireland, uk",english108,english,0,419,uk,False,naturalistic,uk,21.5,6
26.0,0.0,"concord, new hampshire, usa",english109,english,1,420,usa,False,naturalistic,usa,26.0,1
21.0,0.0,"great yarmouth, norfolk, uk",english110,english,0,421,uk,False,naturalistic,uk,0.0,6
21.0,11.0,"reykjavik, iceland",icelandic1,icelandic,0,422,iceland,False,academic,,0.0,15
25.0,3.0,"karachi, sind, pakistan",urdu3,urdu,0,423,pakistan,False,academic,canada,2.0,rem
26.0,8.0,"karachi, pakistan",sindhi1,sindhi,0,424,pakistan,False,academic,uk,1.5,rem
21.0,0.0,"bombay, india",english111,english,0,426,india,False,naturalistic,"india,usa",4.0,10
21.0,0.0,"st. thomas, us virgin islands",english112,english,0,427,us virgin islands,False,naturalistic,usvirginislands,21.0,rem
47.0,11.0,"amman, jordan",arabic14,arabic,0,428,jordan,False,naturalistic,usa,25.0,2
35.0,4.0,"madras, tamil nadu, india",tamil2,tamil,1,429,india,False,naturalistic,usa,5.0,10
29.0,12.0,"jingmen, hubei, china",mandarin8,mandarin,0,430,china,False,academic,usa,5.0,3
26.0,5.0,"freetown, sierra leone",krio2,krio,0,431,sierra leone,False,naturalistic,"sierraleone,usa",26.0,16
38.0,14.0,"lamotrek island, federated states of micronesia",lamotrekese1,lamotrekese,0,432,federated states of micronesia,False,academic,usa,4.0,rem
34.0,14.0,"yap island, federated states of micronesia",yapese1,yapese,1,433,federated states of micronesia,False,academic,usa,10.0,rem
42.0,40.0,"baku, azerbaijan",azerbaijani2,azerbaijani,1,434,azerbaijan,False,naturalistic,usa,2.0,rem
44.0,7.0,"tehran, iran",armenian2,armenian,1,435,iran,False,academic,usa,5.0,rem
35.0,5.0,"harbel, liberia",mende1,mende,0,436,liberia,False,academic,"liberia,usa",35.0,16
40.0,33.0,"qayrawan, tunisia",arabic15,arabic,0,437,tunisia,False,naturalistic,usa,7.0,2
38.0,6.0,"hyderabad, andhra pradesh, india",konkani1,konkani,1,438,india,False,academic,india,38.0,10
31.0,0.0,"wrexham, wales, uk",english113,english,0,439,uk,False,naturalistic,"wales,australia",31.0,6
52.0,25.0,"vicenza, veneto, italy",italian5,italian,0,440,italy,False,academic,usa,3.5,14
18.0,5.0,"buenos aires, argentina",spanish30,spanish,0,441,argentina,False,academic,,0.0,9
38.0,0.0,"birmingham 2, alabama, usa",english114,english,1,442,usa,False,naturalistic,usa,38.0,0
31.0,0.0,"st. albans, hertfordshire, uk",english115,english,0,443,uk,False,naturalistic,uk,31.0,6
56.0,0.0,"atlanta, georgia, usa",english116,english,0,444,usa,False,naturalistic,usa,56.0,0
60.0,0.0,"elmore, alabama, usa",english117,english,1,445,usa,False,naturalistic,usa,60.0,0
19.0,0.0,"akron, ohio, usa",english118,english,0,446,usa,False,naturalistic,usa,17.0,rem
69.0,12.0,"ninh binh, vietnam",vietnamese8,vietnamese,0,447,vietnam,False,academic,usa,30.0,3
23.0,7.0,"songkhla, thailand",thai4,thai,1,448,thailand,False,academic,usa,0.2,3
31.0,7.0,"guayaquil, ecuador",spanish31,spanish,1,449,ecuador,False,academic,usa,7.0,9
26.0,22.0,"santa cruz, bolivia",spanish32,spanish,0,450,bolivia,False,academic,usa,4.0,9
38.0,12.0,"shanghai, china",mandarin9,mandarin,0,451,china,False,academic,usa,2.0,3
39.0,13.0,"seoul, south korea",korean8,korean,1,452,south korea,False,academic,usa,10.0,3
45.0,10.0,"tehran, iran",farsi10,farsi,1,453,iran,False,academic,usa,8.0,rem
18.0,13.0,"goteborg, sweden",swedish5,swedish,0,454,sweden,False,academic,,0.0,15
32.0,0.0,"saskatoon, saskatchewan, canada",english119,english,1,455,canada,False,naturalistic,canada,32.0,1
65.0,0.0,"saskatoon, saskatchewan, canada",english120,english,0,456,canada,False,naturalistic,canada,65.0,1
37.0,15.0,"kuningan, indonesia",sundanese1,sundanese,1,457,indonesia,False,academic,usa,12.0,rem
44.0,35.0,"tirana, albania",albanian3,albanian,0,458,albania,False,naturalistic,usa,9.0,rem
34.0,32.0,"vilnius, lithuania",lithuanian2,lithuanian,1,459,lithuania,False,academic,usa,2.0,rem
62.0,53.0,"st. petersburg, russia",russian12,russian,0,460,russia,False,naturalistic,usa,9.0,11
25.0,5.0,"hong kong, china",cantonese6,cantonese,0,462,china,False,academic,,0.0,3
41.0,36.0,"akhmeta, republic of georgia",georgian2,georgian,1,463,republic of georgia,False,naturalistic,usa,4.0,rem
19.0,16.0,"new orleans, louisiana, usa",kikongo1,kikongo,0,464,usa,False,academic,usa,1.0,rem
21.0,0.0,"waconia, minnesota, usa",english121,english,0,465,usa,False,naturalistic,usa,21.0,1
48.0,5.0,"nairobi, kenya",kikuyu1,kikuyu,0,466,kenya,False,academic,usa,8.0,rem
18.0,15.0,"caracas, venezuela",spanish33,spanish,0,467,venezuela,False,academic,usa,3.0,9
20.0,0.0,"kuala lumpur, malaysia",english122,english,1,468,malaysia,False,naturalistic,"singapore,usa",13.0,rem
28.0,0.0,"riverside, california, usa",english123,english,1,469,usa,False,naturalistic,"usa,uk",23.0,1
48.0,7.0,"san fernando, la union, philippines",tagalog4,tagalog,1,470,philippines,False,academic,usa,20.0,rem
22.0,16.0,"meknes, morocco",arabic16,arabic,0,471,morocco,False,academic,,0.0,2
26.0,10.0,"moscow, russia",russian13,russian,0,472,russia,False,academic,,0.0,11
32.0,15.0,"naples, italy",italian6,italian,1,473,italy,False,academic,,0.0,14
34.0,12.0,"taejon, south korea",korean9,korean,0,474,south korea,False,academic,"uk,australia",2.0,3
35.0,5.0,"bargarh, orissa, india",oriya1,oriya,0,475,india,False,academic,,0.0,10
28.0,11.0,"cartagena, spain",spanish34,spanish,0,476,spain,False,academic,uk,0.75,9
81.0,16.0,"unije, croatia",croatian1,croatian,1,477,croatia,False,academic,usa,66.0,12
37.0,17.0,"sivas, turkey",turkish8,turkish,0,478,turkey,False,academic,usa,11.0,rem
28.0,17.0,"mexico city, mexico",spanish35,spanish,0,479,mexico,False,academic,usa,4.25,9
38.0,0.0,"brooklyn, new york, usa",english124,english,0,480,usa,False,naturalistic,usa,38.0,rem
27.0,15.0,"tainan, taiwan",taiwanese5,taiwanese,0,481,taiwan,False,naturalistic,usa,0.5,3
22.0,9.0,"ozarow maz, poland",polish5,polish,0,482,poland,False,academic,,0.0,rem
34.0,13.0,"kwangju, south korea",korean10,korean,0,483,south korea,False,academic,3.5,0.0,3
33.0,5.0,"maseno, kenya",luo2,luo,1,484,kenya,False,academic,"usa,uk,kenya",4.0,rem
28.0,0.0,"st. george, queensland, australia",english125,english,0,485,australia,False,naturalistic,australia,28.0,5
25.0,12.0,"tokyo, japan",japanese8,japanese,0,486,japan,False,academic,,0.0,3
34.0,0.0,"cincinnati, ohio, usa",english126,english,1,487,usa,False,naturalistic,usa,34.0,rem
31.0,7.0,"kalamare, botswana",tswana1,tswana,0,488,botswana,False,academic,"botswana,usa",10.0,rem
39.0,0.0,"new britain, connecticut, usa",english127,english,0,489,usa,False,naturalistic,usa,39.0,1
20.0,0.0,"miami, florida, usa",english128,english,1,490,usa,False,naturalistic,usa,20.0,rem
19.0,3.0,"beijing, china",mandarin10,mandarin,0,491,china,False,academic,southafrica,3.75,3
25.0,0.0,"blackpool, lancashire, uk",english129,english,0,492,uk,False,naturalistic,"uk,australia",25.0,6
40.0,7.0,"sao paulo, brazil",portuguese11,portuguese,1,495,brazil,False,academic,,0.0,9
32.0,0.0,"port elizabeth, south africa",english130,english,0,496,south africa,False,naturalistic,southafrica,32.0,rem
23.0,0.0,"west palm beach, florida, usa",english131,english,0,497,usa,False,naturalistic,usa,23.0,rem
27.0,25.0,"montevideo, uruguay",spanish36,spanish,0,499,uruguay,False,academic,,0.0,9
31.0,10.0,"bordeaux, france",french10,french,0,500,france,False,academic,ireland,1.0,4
20.0,11.0,"berlin, germany",german7,german,0,501,germany,False,academic,usa,1.0,13
22.0,7.0,"hong kong, china",cantonese9,cantonese,0,502,china,False,academic,uk,5.0,3
18.0,0.0,"toronto, ontario, canada",english132,english,1,503,canada,False,naturalistic,canada,18.0,1
